"country","year","sex","cause","m0","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m50","m51","m52","m53","m54","m55","m56","m57","m58","m59","m60","m61","m62","m63","m64","m65","m66","m67","m68","m69","m70","m71","m72","m73","m74","m75","m76","m77","m78","m79","m80","m81","m82","m83","m84","m85","m86","m87","m88","m89","m90","m91","m92","m93","m94","m95","m96","m97","m98","m99","m100"
"USA",2008,1,6,-5.0401009540278,-8.47923114275172,-9.24473046317572,-9.50699174393472,-9.90283630244758,-10.1410725910322,-10.2254060237075,-10.3933860653012,-10.2565120685886,-10.4353671496861,-10.2243739925905,-10.3299013464431,-10.0563328400921,-9.99446350300027,-9.91097883003243,-9.89191055980574,-9.6702289635619,-9.53017139788799,-9.41504031367124,-9.14183949467858,-8.99920163140003,-9.0652452699679,-8.86658436869852,-8.85585180303656,-8.79460670297097,-8.84744188719954,-8.77354768853799,-8.74474081632095,-8.6038084048753,-8.61477831849109,-8.55617744264939,-8.54358577561122,-8.48842819330128,-8.30318912996958,-8.26786155692397,-8.30121817240849,-8.15726473896372,-8.00623727067016,-7.93507011165632,-7.834923406191,-7.78391033143728,-7.70882498967304,-7.51985798295112,-7.4838046463809,-7.3570320701395,-7.3122193479791,-7.29891640076609,-7.16618159016948,-7.05989825217316,-7.02535439861264,-6.93313057523851,-6.86205731813671,-6.79556959739401,-6.71621493569348,-6.65209227218603,-6.55531191003547,-6.53628512957185,-6.50807204581354,-6.44054232400258,-6.38679254523602,-6.31542480640782,-6.27729068373894,-6.22220696853066,-6.17712767916807,-6.07399737495135,-5.99416676033847,-5.9210924817305,-5.83554716724748,-5.80698880689701,-5.66255350704124,-5.55610897057568,-5.49533163748123,-5.35148582204827,-5.25583171068592,-5.13009331403462,-4.98364044446657,-4.88167285092857,-4.7903506776629,-4.62292182804306,-4.50633777451005,-4.40761889832373,-4.25450711428808,-4.09872352483297,-3.9421280275033,-3.81212570937173,-3.70474688582933,-3.52982894322587,-3.42928207579482,-3.25068202923227,-3.16462653279137,-3.01082841415797,-2.92838221024748,-2.81379008767401,-2.67062485854827,-2.60324313037601,-2.51520160434578,-2.39278564725388,-2.31207792877691,-2.21555777193795,-2.13490681333982,-1.99061215173217
"USA",2008,2,1,-8.93711845224556,-10.396890790113,-11.2309279511837,-11.3521494188484,-11.5483199037949,-11.9277994870709,-12.2912329441591,-11.7874086155851,-11.7662164786161,-12.0680269957081,-11.8018327611677,-11.3686372835773,-11.8819085968027,-11.8921719498468,-11.3554357077403,-11.1910503856963,-11.2474179169145,-11.2572899538163,-11.052488496091,-10.6200246297124,-10.6255885861589,-10.635187732364,-10.3659745502683,-10.3492080473801,-10.278966906872,-10.0523063917984,-9.91931459298733,-9.8627439953723,-9.62243860972986,-9.54607550355031,-9.47987991231747,-9.38418615453187,-9.18680285629368,-9.30471260610286,-9.12054150287826,-8.95200158984333,-8.92403254650763,-8.80413596285409,-8.67421181410053,-8.5488040386944,-8.28460032060172,-8.26850976265082,-8.16138383131027,-8.0696478976215,-7.86010632910295,-7.79569973122239,-7.66718087347758,-7.57247163539171,-7.46803830324032,-7.3755127404198,-7.25636706810402,-7.1959784235291,-7.10716356579525,-7.07117659010333,-6.99297893738659,-6.92318118373289,-6.81223257363969,-6.77162480501051,-6.64057166439019,-6.5737554073287,-6.41608437330637,-6.35012869875042,-6.2135861885311,-6.12236532291089,-6.03214781645627,-5.94233657136045,-5.86670793049756,-5.76929740231261,-5.66034751649001,-5.54956309951804,-5.43057371363404,-5.33367575753481,-5.18067730947876,-5.07321181784002,-4.97151073119137,-4.82142257321915,-4.70079219808798,-4.5964528276173,-4.45090028243214,-4.33310712886503,-4.22460493692379,-4.05345720565557,-3.91396615337989,-3.75698202496356,-3.61703977120175,-3.46425618966502,-3.31347062331267,-3.1929739379937,-3.00817007982257,-2.90140087454769,-2.73555628329889,-2.61176412286247,-2.47473457714104,-2.36269526361949,-2.23363493129305,-2.11308098353,-2.00629370780912,-1.90370988962937,-1.83913819158958,-1.76268594808233,-1.51095361424959
"USA",2008,2,2,-10.4738119841779,-10.5957206590322,-10.5971737427003,-10.658992890676,-10.4674110775277,-10.3818889132345,-10.53723424271,-10.5834305712896,-10.5424656305987,-10.659250645618,-10.8209983083619,-10.6329324957723,-10.8574273891612,-10.6810786489264,-10.7048519114158,-10.5329804513811,-10.4852656461753,-10.415078027054,-10.7160240919573,-10.5127867170109,-10.5320867762708,-10.3277196405073,-10.1459357270614,-9.92374273520176,-10.1086361821569,-9.8425996884909,-9.86271783346812,-9.63782140747579,-9.53906837101587,-9.37202057679329,-9.31438237605404,-9.09497834637118,-9.08504793965479,-8.99457636905861,-8.77932291720115,-8.67321527704031,-8.45912332758328,-8.34188302448157,-8.22795670987204,-8.12877119109221,-7.95093779965754,-7.83587860712299,-7.75979824480245,-7.57760020165041,-7.47693782437198,-7.3244024360646,-7.23666092374189,-7.08852903584849,-6.98802792368723,-6.83839384978924,-6.73748912990395,-6.67056044481001,-6.55963009320867,-6.51874631611399,-6.44060058736779,-6.30848686595172,-6.23374913798562,-6.18351950306146,-6.07512245673116,-5.98621338800232,-5.87105479890704,-5.78114216677176,-5.71502483462757,-5.64031308910998,-5.50245833899451,-5.43084548356933,-5.3486320580772,-5.28622361950851,-5.23109100860812,-5.13283458766235,-5.0968467583553,-5.03404882077639,-4.96195177315738,-4.92210937607788,-4.84008026323784,-4.79885588303928,-4.74298992666599,-4.69105664351381,-4.63132150353446,-4.60337781663424,-4.56282667491313,-4.51082061848609,-4.45181601754513,-4.39762182105371,-4.35417249259983,-4.31884547926169,-4.29419219177937,-4.24683853478179,-4.18669679132485,-4.19091316860853,-4.16847737999444,-4.12597592334433,-4.11761480832096,-4.09222893229178,-4.01590522353118,-4.10661347345395,-3.99327723340506,-4.01937683774023,-4.01387723433095,-4.16213794007711,-4.00796595645646
"USA",2008,2,3,-9.02794033276372,-10.288278178393,-10.9336804277078,-11.1918249425212,-11.3572760880196,-12.7010171441496,-12.0905908038448,-12.4160204750023,-12.3948662705259,-12.6741817990979,-12.2073348685914,-11.7961184716263,-11.8819641666872,-11.9662948504605,-11.2013163190901,-11.8503120834169,-11.9405880614965,-11.8169285272064,-11.312024748405,-11.6459066391471,-11.2252414925166,-11.4561973040128,-11.1391993148167,-11.4943617150913,-10.9721402585181,-10.9412233824994,-11.2218710219876,-10.9613834998863,-10.6995688233207,-11.0679434126109,-11.0248105164602,-10.7044231983161,-10.7272787947227,-10.6040267147487,-10.304026594353,-10.3989582505012,-10.5786252723077,-10.2975369495682,-10.0825205133767,-9.96498854364531,-9.94383696520309,-9.77450536557375,-9.416656925086,-9.56452022231664,-9.30025248128058,-9.31374421878019,-9.11879428716463,-8.9326613405821,-8.80292435204784,-8.61971365636252,-8.54801693467698,-8.49490750781663,-8.37085353435001,-8.29748953019899,-8.16668599656114,-8.15522240972008,-7.96801527963903,-7.90694341698584,-7.79396187474314,-7.6375012185427,-7.4279780118501,-7.33877609522805,-7.1219641738672,-6.96832527484542,-6.8720596294053,-6.77049934212127,-6.60198104722856,-6.50030344823087,-6.3897029347635,-6.29704927362536,-6.1329767070208,-6.06887047473372,-5.9190597121349,-5.85652127489521,-5.74631010197202,-5.61187162092747,-5.55302697657314,-5.46285564832782,-5.35508221261218,-5.27297728581697,-5.18350188373827,-5.08592222287697,-4.98627708698333,-4.88464939199746,-4.81234412589468,-4.71602990917758,-4.60377653189013,-4.53313014473146,-4.38349019389122,-4.31989325252811,-4.24738300046189,-4.12125976840179,-4.04044339562008,-3.921088822973,-3.84973963891559,-3.75492811042749,-3.65552980775693,-3.54836070488978,-3.47048691854129,-3.46900128193372,-3.20495089509119
"USA",2008,2,4,-8.91475650003707,-11.4167434302108,-11.7809452886395,-12.2904372311893,-12.4133287622689,-12.8833387009436,-12.4090445349633,-12.4160204750023,-12.8648698997716,-13.3673289796578,-13.1236256004655,-13.4055563840604,-13.4223268776902,-12.228659114928,-12.9239839217314,-12.6124521354638,-12.2770602981177,-12.6435363886053,-12.0429122569478,-13.4917333296454,-11.9183710303751,-11.7139972960917,-11.4958624969198,-11.8998091804979,-11.7548995977677,-11.2940447571221,-11.2959694941865,-11.3534157077111,-10.9387985123865,-11.4108881637377,-10.801666965146,-10.5337928381598,-10.5731230740918,-10.3808749134686,-10.1724468530083,-10.2886101933323,-9.98656894267558,-10.0661997484826,-9.81163927112549,-9.64744986834459,-9.5871567212784,-9.3522262669506,-9.29182754914869,-9.0448103639341,-8.88204443284569,-8.86086999834427,-8.69757502262597,-8.71858592923686,-8.61062000064973,-8.65385473064356,-8.42418562072699,-8.50140000723486,-8.38669002068869,-8.29379494031894,-8.29760867449203,-8.14839013514577,-8.15852312750157,-8.17154070921963,-8.16053692390561,-8.1565551397479,-7.97459463658839,-8.03027013639725,-7.99657581612153,-7.82428156502544,-7.69233671480561,-7.69289263546206,-7.63958775410319,-7.61737260923122,-7.56482493445757,-7.40461647861706,-7.33268108662727,-7.29859773952895,-7.16609116052615,-7.10104014341408,-7.07699736797599,-6.92752971370957,-6.8006514518182,-6.75532436156678,-6.67937626794245,-6.60859232530574,-6.50294120685223,-6.41571611347121,-6.30912204495064,-6.23810862527006,-6.1254897606208,-6.04944484149035,-5.8643100536769,-5.78804644891375,-5.67674612890781,-5.60369851831301,-5.48741365036399,-5.39700248166047,-5.28710207756012,-5.19121371837233,-5.12495706071782,-4.97541027163546,-4.99481709293442,-4.77429134064233,-4.77550580552933,-4.79000043846981,-4.70390592915504
"USA",2008,2,5,-7.86245257212998,-8.78377206633872,-9.15576120869731,-9.30540834057212,-9.83841895405109,-9.89742378028473,-10.225524802578,-10.1514017571725,-10.3152435577585,-10.0349261558147,-10.1791086111841,-10.0972865606787,-10.1641585661028,-9.97708285152226,-9.43351446001384,-8.98614626566944,-8.68792700247915,-8.4712814618899,-8.22886365367621,-8.21837540965976,-8.2222719870892,-8.18399691481974,-8.22304152606969,-8.24345488426104,-8.23178686542085,-8.24382514145166,-8.19953138130613,-8.2550329170921,-8.19177541816364,-8.15783599852745,-8.23085585216035,-8.25091500460874,-8.20335362903813,-8.24852676551783,-8.18228155487103,-8.06320599782017,-8.11952522022497,-8.04533788132864,-8.08392360823684,-8.02903054557469,-7.94942310005329,-7.89474780857519,-7.86414779763926,-7.81376596392307,-7.74396117266892,-7.69835454839403,-7.68677019324502,-7.69744553859911,-7.73913472089399,-7.69695435322871,-7.75630343501181,-7.80920182570357,-7.72279630236585,-7.79955755811293,-7.90537282646083,-7.92919835487804,-7.87341210957999,-7.97471466700906,-8.04547356654206,-8.00491612436237,-7.95059668727982,-8.14305906750779,-8.04401460549415,-8.11292772906053,-8.1973242915057,-8.09515911012537,-8.03595764731312,-7.97393406742498,-8.02231540526231,-7.91940611552113,-7.82356933173725,-7.77026431455451,-7.69512067350696,-7.5742803382264,-7.48505399040439,-7.42496236940081,-7.31880811600947,-7.19392805831698,-7.13708592563705,-7.06176710851918,-6.98326108287287,-6.79813308318457,-6.68980723124491,-6.5548798967546,-6.49115221531416,-6.25484943630002,-6.20444580548037,-6.09660348059364,-5.97754188400814,-5.85009450063203,-5.70811603389745,-5.64760276150351,-5.53890531347143,-5.34315547803029,-5.2566812525925,-5.23280649926526,-5.17049539795233,-5.02276088547682,-4.95362691921918,-4.88956900153944,-4.80236532056719
"USA",2008,2,6,-5.23143067837218,-8.62422797964129,-9.42627604450948,-9.95490709086104,-9.94930000516776,-10.2440441851735,-10.1575342733795,-10.4348412288356,-10.2997898431593,-10.5146182259676,-10.3354057766669,-10.3144201926714,-10.216844922826,-10.1366677527107,-10.2993512397014,-9.98356625808605,-9.98431373512679,-9.87978265460925,-9.73247537775578,-9.48427242529664,-9.29977768207887,-9.23379735307799,-9.23687992529223,-9.14968849460458,-9.15208329071056,-8.94249112026485,-9.01266754253506,-8.92672624042926,-8.93274463114134,-8.8046404251062,-8.67919357447391,-8.61329251200905,-8.64466371072615,-8.63441003435952,-8.55738604710527,-8.3728244167431,-8.47289611961712,-8.34750687636686,-8.29985173398795,-8.21960401944665,-8.12672337997641,-8.02881714169492,-7.97265570437148,-7.91984444794285,-7.79388434380239,-7.75899781985722,-7.69343460595487,-7.63469470897405,-7.56280061951075,-7.47639673639205,-7.40552496661163,-7.31391970907301,-7.28396150318893,-7.2255971416764,-7.14910769850703,-7.06741373741362,-7.04464933939233,-6.92707840917131,-6.88116822291017,-6.79540633857413,-6.68690294042107,-6.60880374194102,-6.54948172957313,-6.4902417786668,-6.34392065963928,-6.29889119782598,-6.22196611623025,-6.12957682119056,-6.02686239579824,-5.90853119004184,-5.80238967476565,-5.72363295432667,-5.56677854780166,-5.43198180077112,-5.29527289117252,-5.19784033192546,-5.06078994067059,-4.91588405736111,-4.79710493063532,-4.68473958103643,-4.531810133064,-4.39781201590533,-4.23945589970213,-4.07698898583737,-3.94388265988644,-3.79142485508874,-3.64681888033259,-3.50504998812745,-3.3268596224007,-3.22147810292228,-3.09235988258957,-2.94957405321012,-2.80572736113272,-2.71751428211123,-2.58946117593212,-2.45795282258839,-2.36557138840457,-2.24238177877444,-2.15744934940218,-2.06386547421219,-1.86220188235578
"USA",2008,3,1,-8.84491705638056,-10.4518354705285,-11.0775287654293,-11.5651816064332,-11.519817342559,-12.1165954302994,-11.9442316671531,-11.877195988516,-11.6066456556696,-11.7488471353251,-11.7920833940743,-11.5826657908797,-11.6267178528034,-11.5112055261406,-11.3605794090076,-11.0295510480388,-10.9179995336881,-10.7908703302758,-10.6283289121474,-10.4331845660122,-10.1629383285154,-10.1832260708156,-10.1057417920959,-10.1144452617978,-9.79528845344902,-9.67068331886581,-9.57698369272623,-9.52369738011954,-9.34430031515478,-9.30867520461554,-9.12499239048244,-8.96298566337572,-8.91146357532209,-8.86946532161367,-8.7365014344511,-8.61067300969952,-8.44736431956209,-8.36583846758997,-8.25241801019666,-8.17850609754971,-7.96148454636084,-7.83984123900013,-7.74539952374578,-7.63791044600349,-7.44319124199598,-7.36151538725193,-7.22479215354814,-7.12703152798974,-7.01612502645758,-6.9303370492108,-6.78247306547958,-6.7269996084238,-6.63073876044508,-6.55084209571979,-6.4751011407725,-6.36639778783266,-6.31595482210915,-6.24542701640784,-6.15778813096182,-6.09909278534433,-5.9550884401766,-5.91910112493874,-5.81101060292827,-5.74355355654739,-5.61481419767823,-5.55862860314516,-5.47379100090666,-5.41967100066212,-5.32052172910504,-5.22339376359387,-5.1338947244144,-5.04316588003511,-4.91566421026841,-4.82194455645071,-4.71693148825071,-4.59076450308167,-4.49206693306049,-4.38717882907706,-4.27317750575486,-4.1610812795689,-4.05552111452248,-3.90363503034782,-3.77761061802968,-3.6271890614621,-3.49417254185088,-3.34975222110936,-3.21248577879758,-3.09481138556713,-2.92029144253153,-2.81963864155441,-2.66772213081019,-2.54308785355497,-2.41979453818802,-2.30802373861127,-2.1808257748128,-2.07263375049071,-1.97300065895239,-1.88204888589036,-1.80609429692753,-1.73801345374772,-1.49303140359637
"USA",2008,3,2,-10.3566148833205,-10.5975494129353,-10.5042025960102,-10.5299537587529,-10.412918712402,-10.4802786756811,-10.5676309470838,-10.5089338236757,-10.5652222931855,-10.7055046450881,-10.7601800620066,-10.7543550340236,-10.7158639000405,-10.6437095550204,-10.6880507180502,-10.3507950464963,-10.3302213422298,-10.3154488321064,-10.3248664848589,-10.2457938628254,-10.1274424828694,-9.96133735890316,-9.99119059213828,-9.83117255110239,-9.81708542440348,-9.73225366546303,-9.77312171635177,-9.50146116349573,-9.48847339131386,-9.30044022210481,-9.32696559288472,-9.17755111749063,-9.10980371793319,-9.01997021763678,-8.8633264118696,-8.79554147748552,-8.60863338398597,-8.45551414422902,-8.35493760038183,-8.27835419134878,-8.12382921865665,-7.96151550924596,-7.85742975497743,-7.68038272246902,-7.5626666648255,-7.36750227418479,-7.26081619048314,-7.1089879853112,-6.99809243323989,-6.84439085784832,-6.71386071939014,-6.6231594311492,-6.50457710654792,-6.43455719385211,-6.29592415699217,-6.1877060761458,-6.09948322500508,-6.0317074821878,-5.93331695578697,-5.83529274977576,-5.70976814268418,-5.64146718338994,-5.56660541935113,-5.47643091026987,-5.33926281371414,-5.26096869953506,-5.18809011251159,-5.12030345267128,-5.04737314882614,-4.96745560309593,-4.90275242626425,-4.85207900004461,-4.77401970030922,-4.72027826902149,-4.66175280344237,-4.59404922776123,-4.54802695212491,-4.48160937298865,-4.42265779180765,-4.37484900122896,-4.32984689914002,-4.27972498184635,-4.23052382907301,-4.18111895189501,-4.11662578111268,-4.09728993011148,-4.04946989274659,-4.01205070578007,-3.94951236490578,-3.96739616867188,-3.92024631554471,-3.90460732786134,-3.89885441487271,-3.86977754548374,-3.80689045893411,-3.87516921552359,-3.84396149705733,-3.80709988696055,-3.80037950174962,-3.9659176654175,-3.88516131286798
"USA",2008,3,3,-8.87224731312116,-10.1986575462369,-10.873955398028,-11.0919142597069,-11.5198402672292,-12.2632321095104,-11.9834849904421,-11.8421182030557,-12.0991573420304,-11.7816523482922,-11.8588027758725,-12.0422249399554,-11.9418334273259,-11.9907965036376,-11.4237784439033,-11.9458609153984,-11.7446974083816,-11.7017572606249,-11.2683827458541,-11.5471994812697,-10.9982786364525,-11.1215123344136,-10.9823892057266,-11.0220230491636,-10.9793682088381,-10.944202533002,-11.0196568698547,-10.7748816051295,-10.6192497527606,-10.9098881864807,-10.7507898238034,-10.650636199875,-10.5444215054735,-10.5632780010506,-10.2873670880935,-10.423611664521,-10.3214961631647,-10.2077199931524,-10.0203738120909,-9.91824691979007,-9.90320152618975,-9.65279812045957,-9.46199843433873,-9.53289352284578,-9.27600188732942,-9.2148578431641,-9.05289331926927,-8.95684126309538,-8.79009668443616,-8.64629838636213,-8.52786265473936,-8.38870008257763,-8.26969739496299,-8.14887310066881,-8.07507750992112,-8.00141776804817,-7.82028804040618,-7.73154920162723,-7.61038377929316,-7.48542682496602,-7.28616373330712,-7.213012309004,-7.02551305474911,-6.86516765226049,-6.7290025954231,-6.64266742378092,-6.5047107337032,-6.37994409806842,-6.28352838903621,-6.16595146059036,-6.01978593264501,-5.94835267241447,-5.81011250924449,-5.70818984859367,-5.59351072187818,-5.47895927462549,-5.40680779619153,-5.28840594874319,-5.1953258525896,-5.10973130502764,-5.0168650957829,-4.93428904110625,-4.81565788113952,-4.70954616360474,-4.62533423358016,-4.53732174538528,-4.41605267616027,-4.34894110060842,-4.21937414862774,-4.14721318300142,-4.0721193395692,-3.96398374890242,-3.8726299499667,-3.76080509619289,-3.69836718378163,-3.62080157493606,-3.54723400673487,-3.41061802533273,-3.33546499569578,-3.33209100487118,-3.09965397783924
"USA",2008,3,4,-8.87049092386434,-11.1281129909866,-11.6782954078858,-12.2070247034837,-12.3754947729764,-12.6427078892772,-13.00505491709,-12.5703100987398,-12.6252163477324,-12.6978836488309,-13.1466604434838,-13.274373037905,-13.0404049391065,-12.609774197592,-12.9497354048201,-12.7130840769421,-12.1644735517348,-12.604554014677,-11.9965640954506,-12.8234443264406,-12.1838253030393,-11.6536485638086,-11.5453969200731,-11.6725756113391,-11.4807802160037,-11.184113236482,-11.0793282712796,-11.1045664268341,-10.8747156627573,-10.8058306825085,-10.4058888452082,-10.3251505185723,-10.3637050974757,-10.226742829649,-9.90257783208147,-9.95463496751036,-9.78992877274621,-9.65979516834668,-9.47350371296918,-9.44577153066195,-9.24253906394373,-9.10560206357169,-8.91412391584522,-8.7143407967428,-8.63634269947001,-8.5955824751382,-8.38345779993145,-8.32839981993414,-8.2641396711528,-8.13466021919074,-8.05228348150123,-8.00753508729891,-7.90834482913795,-7.81291759085421,-7.7978415275605,-7.73817085516979,-7.68313046312014,-7.74183031205483,-7.73346611658378,-7.69394594111459,-7.569724918563,-7.64853746083637,-7.5948624715601,-7.52064057130988,-7.43437342154136,-7.42031900942501,-7.39674351978486,-7.41017984362505,-7.35200688376431,-7.23582113204618,-7.19040797615496,-7.12736277101906,-7.03753424745556,-6.94991904630682,-6.93342419509348,-6.82465354780044,-6.72941706362477,-6.66426171978535,-6.59633555553997,-6.52607409887668,-6.46527579779592,-6.34166302094067,-6.25173480936647,-6.18078614698876,-6.09003118102015,-5.97257300996925,-5.84126836024336,-5.74987113783339,-5.65697789049292,-5.56507161041906,-5.46351761326959,-5.37531068282993,-5.25601219088724,-5.17573986324885,-5.09329306624473,-4.94324255401368,-4.99306510766804,-4.78408218566387,-4.76311142021465,-4.76204803194377,-4.65653231385169
"USA",2008,3,5,-7.75114761991188,-8.61122759213421,-8.929270264036,-9.15018907033466,-9.56285525760908,-9.68561700772568,-9.98706342357519,-9.93105245728234,-9.99680606185584,-10.000855394836,-9.98933989272958,-9.8446703259526,-9.76075850035489,-9.42550040530945,-9.0099575385374,-8.53844644581566,-8.12437091897726,-7.80093209141268,-7.46111247582795,-7.35521748076762,-7.30638046803174,-7.24777209915768,-7.22420148696887,-7.25559449089803,-7.28219286680386,-7.28765416767695,-7.32552465162305,-7.34432873481787,-7.32610799148603,-7.31364501632271,-7.35881630807974,-7.39442194777079,-7.42518434502322,-7.43103279252765,-7.46435415957168,-7.40611673077996,-7.44594911193007,-7.38994567815653,-7.39917181862729,-7.40687931943481,-7.36882114448679,-7.31476321038514,-7.32728191533166,-7.29388628681935,-7.23157446020543,-7.21604989064001,-7.1762255206511,-7.19511695507811,-7.21718459713206,-7.18286826428246,-7.2066228628229,-7.22878794550758,-7.22295549098231,-7.28646414969198,-7.29734698630056,-7.28704359217429,-7.29496598650219,-7.40762564963006,-7.44171942048044,-7.45293414983603,-7.4429749455092,-7.52613782568601,-7.4912770274276,-7.5018556392734,-7.53348317697083,-7.50818057673715,-7.5139553077128,-7.48199590957325,-7.51092633671986,-7.41330975445547,-7.32394898440793,-7.30148541672104,-7.27290985376922,-7.13126667034292,-7.10377947480154,-7.05436291562245,-6.99358518718942,-6.86469552141263,-6.76604329917603,-6.6958633460563,-6.64267972301072,-6.50365364436948,-6.42118522903018,-6.26424346660798,-6.22040519982133,-6.00421211868378,-5.97234133491507,-5.84890143113138,-5.78627717055611,-5.65621661674521,-5.51966671966429,-5.46107311584917,-5.3658342122709,-5.20888256094246,-5.09963218504709,-5.0620450045895,-5.08168864379258,-4.9422107614983,-4.89788370790689,-4.75777454421994,-4.70413684963017
"USA",2008,3,6,-5.12914467870326,-8.54757528714322,-9.32941238191802,-9.70131161676139,-9.92527226274348,-10.1901100136725,-10.1915396524021,-10.413449022419,-10.2774122177722,-10.4732603945851,-10.2771023362958,-10.3223045011321,-10.1315225512905,-10.0613204782205,-10.0816280685939,-9.93551255874545,-9.81080900025029,-9.68468373246939,-9.55695452192715,-9.29434817793502,-9.13469499113367,-9.14397546245528,-9.03013956609262,-8.98859522244424,-8.95377851683532,-8.89310266833414,-8.88525199063212,-8.83181987390918,-8.75463793656804,-8.70473245537621,-8.61521474559608,-8.57777009857223,-8.56341792195387,-8.4551614363713,-8.40236120949512,-8.33641177172414,-8.30327941092057,-8.16316355253556,-8.10145059791409,-8.00933011188625,-7.94165059704842,-7.85700985497721,-7.72198962758309,-7.67965169880148,-7.55394623962863,-7.51371634958167,-7.47917931871786,-7.37602273729704,-7.28326384064224,-7.22874818582008,-7.14589352494761,-7.06681769209164,-7.015326636914,-6.94398482887618,-6.8760470921882,-6.78659210766934,-6.76585719176171,-6.70216860012214,-6.64373264015929,-6.57727802820446,-6.49078067373989,-6.43531069622377,-6.37908893783235,-6.32830125899305,-6.20623463018046,-6.14304368754429,-6.06880982453994,-5.98075680533894,-5.9180416621171,-5.78657341308544,-5.68109073305052,-5.61227945225363,-5.46312763437778,-5.34868266014579,-5.21808161793206,-5.09763890340041,-4.97847400577078,-4.85977972015703,-4.71930383842042,-4.60616488782908,-4.47881661938157,-4.33765239199604,-4.18200243722217,-4.02352770785363,-3.89285809650761,-3.7591284147883,-3.60404208568679,-3.47851991667395,-3.30108384090445,-3.20315981696384,-3.06694728617795,-2.9433868879345,-2.8079148799517,-2.70526017554186,-2.5927474033785,-2.4704790111513,-2.37118276362898,-2.25557752961257,-2.16776030378698,-2.0754741088383,-1.87939525450947
"USA",2009,1,1,-8.74562261264377,-10.594900101952,-11.7190944877788,-11.3594051212725,-11.9035149488534,-12.1461637177801,-12.4548495034288,-12.2333495355096,-11.7078181931656,-11.8933131051968,-11.9992899726708,-11.841843328036,-11.9231568644747,-11.2370192269365,-10.9935949042438,-11.2663820898623,-10.9593810511427,-10.5437280232017,-10.3170234866286,-10.2828384114882,-9.97462132776686,-9.96072466236795,-10.0231005865649,-9.68947883485165,-9.58749720278635,-9.54586621893192,-9.46213505119816,-9.40825740012631,-9.15355192961075,-8.98876073083058,-8.8678632634594,-8.7382882994852,-8.73261192390565,-8.58434337422802,-8.44612678141425,-8.24989777829411,-8.20396455148184,-8.06519573468726,-7.98630956584817,-7.7930287416987,-7.68105771916716,-7.55386452660809,-7.41550091659979,-7.32007493190604,-7.21670507928242,-7.02700989466242,-6.91857486278309,-6.84221877593417,-6.74487114721008,-6.62581896969532,-6.50194938505612,-6.41244252464237,-6.30459884566063,-6.21959225280326,-6.14240656048573,-6.04422577725339,-5.96627045584959,-5.87536308192674,-5.84646829148062,-5.77419029033388,-5.66148541920607,-5.62328657473503,-5.51785227562929,-5.44030851993567,-5.37300769800449,-5.27738509365347,-5.206968010565,-5.13693215581032,-5.07977074403462,-5.00539563758258,-4.92490726813043,-4.82324880855184,-4.70949234703286,-4.60339725284794,-4.52596885175211,-4.43030033870551,-4.33426438023721,-4.212940756721,-4.10733489721147,-4.01820934277908,-3.91413058142852,-3.79226661564725,-3.64349131626793,-3.51808390840655,-3.38847405008166,-3.24775494252795,-3.10770219854205,-2.97516086980897,-2.86002958050451,-2.70575381592369,-2.59984733363904,-2.44570902905246,-2.33214404755739,-2.22500252637195,-2.11204729010201,-1.99251159618059,-1.84154655838283,-1.81115400006032,-1.77235583164516,-1.62337005053518,-1.45206840498172
